issue-number,id,actor,event,commit_id,commit_url,created_at,total,additions,deletions,IssueNumber,,
9350,1690111421,"{'login': 'jnothman', 'id': 78827, 'node_id': 'MDQ6VXNlcjc4ODI3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/78827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jnothman', 'html_url': 'https://github.com/jnothman', 'followers_url': 'https://api.github.com/users/jnothman/followers', 'following_url': 'https://api.github.com/users/jnothman/following{/other_user}', 'gists_url': 'https://api.github.com/users/jnothman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jnothman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jnothman/subscriptions', 'organizations_url': 'https://api.github.com/users/jnothman/orgs', 'repos_url': 'https://api.github.com/users/jnothman/repos', 'events_url': 'https://api.github.com/users/jnothman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jnothman/received_events', 'type': 'User', 'site_admin': False}",referenced,c50dc0ec9afd5b90288decb3ddf88802a841a368,https://api.github.com/repos/scikit-learn/scikit-learn/commits/c50dc0ec9afd5b90288decb3ddf88802a841a368,2018-06-20T03:00:25Z,28,28,0,8899,,8899
9294,1684299969,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,93320a9d98315d742cc0939aaaeb25f9deac9be0,https://api.github.com/repos/scikit-learn/scikit-learn/commits/93320a9d98315d742cc0939aaaeb25f9deac9be0,2018-06-15T21:28:33Z,5,2,3,8885,,8885
9199,1375254410,"{'login': 'TomDLT', 'id': 11065596, 'node_id': 'MDQ6VXNlcjExMDY1NTk2', 'avatar_url': 'https://avatars2.githubusercontent.com/u/11065596?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/TomDLT', 'html_url': 'https://github.com/TomDLT', 'followers_url': 'https://api.github.com/users/TomDLT/followers', 'following_url': 'https://api.github.com/users/TomDLT/following{/other_user}', 'gists_url': 'https://api.github.com/users/TomDLT/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/TomDLT/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/TomDLT/subscriptions', 'organizations_url': 'https://api.github.com/users/TomDLT/orgs', 'repos_url': 'https://api.github.com/users/TomDLT/repos', 'events_url': 'https://api.github.com/users/TomDLT/events{/privacy}', 'received_events_url': 'https://api.github.com/users/TomDLT/received_events', 'type': 'User', 'site_admin': False}",referenced,ece341cf5362558b944685d70a12c28efd055991,https://api.github.com/repos/scikit-learn/scikit-learn/commits/ece341cf5362558b944685d70a12c28efd055991,2017-12-06T17:18:34Z,33,32,1,8761,,8761
8972,1111752257,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,fa5926afae6e6d47ea34049b0203438c3900de94,https://api.github.com/repos/scikit-learn/scikit-learn/commits/fa5926afae6e6d47ea34049b0203438c3900de94,2017-06-06T13:20:27Z,3,2,1,8738,,8738
8964,1108112764,"{'login': 'jmschrei', 'id': 3916816, 'node_id': 'MDQ6VXNlcjM5MTY4MTY=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/3916816?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jmschrei', 'html_url': 'https://github.com/jmschrei', 'followers_url': 'https://api.github.com/users/jmschrei/followers', 'following_url': 'https://api.github.com/users/jmschrei/following{/other_user}', 'gists_url': 'https://api.github.com/users/jmschrei/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jmschrei/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jmschrei/subscriptions', 'organizations_url': 'https://api.github.com/users/jmschrei/orgs', 'repos_url': 'https://api.github.com/users/jmschrei/repos', 'events_url': 'https://api.github.com/users/jmschrei/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jmschrei/received_events', 'type': 'User', 'site_admin': False}",referenced,a150d93078eb046c2b7a90dca72b5fe8ecfee60e,https://api.github.com/repos/scikit-learn/scikit-learn/commits/a150d93078eb046c2b7a90dca72b5fe8ecfee60e,2017-06-02T16:31:36Z,4,2,2,8699,,8699
8933,1115164232,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,af412822a44a0bd66d24eb95f7d6b8e9fe0192f7,https://api.github.com/repos/scikit-learn/scikit-learn/commits/af412822a44a0bd66d24eb95f7d6b8e9fe0192f7,2017-06-08T09:37:14Z,20,18,2,8694,,8694
8899,1112998503,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,2c55551d0b487705e7c4fd17205ad746df1b25d6,https://api.github.com/repos/scikit-learn/scikit-learn/commits/2c55551d0b487705e7c4fd17205ad746df1b25d6,2017-06-07T05:32:23Z,76,52,24,8690,,8690
8899,1129815445,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",referenced,8d9b58b6fd9859efed16f46a70fa4a8f5c14d1c2,https://api.github.com/repos/scikit-learn/scikit-learn/commits/8d9b58b6fd9859efed16f46a70fa4a8f5c14d1c2,2017-06-19T20:09:52Z,184,112,72,8641,,8641
8885,1113278213,"{'login': 'GaelVaroquaux', 'id': 208217, 'node_id': 'MDQ6VXNlcjIwODIxNw==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/208217?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/GaelVaroquaux', 'html_url': 'https://github.com/GaelVaroquaux', 'followers_url': 'https://api.github.com/users/GaelVaroquaux/followers', 'following_url': 'https://api.github.com/users/GaelVaroquaux/following{/other_user}', 'gists_url': 'https://api.github.com/users/GaelVaroquaux/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/GaelVaroquaux/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/GaelVaroquaux/subscriptions', 'organizations_url': 'https://api.github.com/users/GaelVaroquaux/orgs', 'repos_url': 'https://api.github.com/users/GaelVaroquaux/repos', 'events_url': 'https://api.github.com/users/GaelVaroquaux/events{/privacy}', 'received_events_url': 'https://api.github.com/users/GaelVaroquaux/received_events', 'type': 'User', 'site_admin': False}",referenced,21f9e4d08ba5cd2bcc2b28d4c7189e84125dbbe8,https://api.github.com/repos/scikit-learn/scikit-learn/commits/21f9e4d08ba5cd2bcc2b28d4c7189e84125dbbe8,2017-06-07T09:13:48Z,4,2,2,8631,,8631
8761,1049007438,"{'login': 'NelleV', 'id': 184798, 'node_id': 'MDQ6VXNlcjE4NDc5OA==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/184798?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NelleV', 'html_url': 'https://github.com/NelleV', 'followers_url': 'https://api.github.com/users/NelleV/followers', 'following_url': 'https://api.github.com/users/NelleV/following{/other_user}', 'gists_url': 'https://api.github.com/users/NelleV/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NelleV/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NelleV/subscriptions', 'organizations_url': 'https://api.github.com/users/NelleV/orgs', 'repos_url': 'https://api.github.com/users/NelleV/repos', 'events_url': 'https://api.github.com/users/NelleV/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NelleV/received_events', 'type': 'User', 'site_admin': False}",referenced,9e0e2d41fe6bf35bb98ede7ee037724a2d790f58,https://api.github.com/repos/scikit-learn/scikit-learn/commits/9e0e2d41fe6bf35bb98ede7ee037724a2d790f58,2017-04-19T17:21:29Z,10,5,5,8627,,8627
8738,1801097939,"{'login': 'amueller', 'id': 449558, 'node_id': 'MDQ6VXNlcjQ0OTU1OA==', 'avatar_url': 'https://avatars3.githubusercontent.com/u/449558?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/amueller', 'html_url': 'https://github.com/amueller', 'followers_url': 'https://api.github.com/users/amueller/followers', 'following_url': 'https://api.github.com/users/amueller/following{/other_user}', 'gists_url': 'https://api.github.com/users/amueller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/amueller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/amueller/subscriptions', 'organizations_url': 'https://api.github.com/users/amueller/orgs', 'repos_url': 'https://api.github.com/users/amueller/repos', 'events_url': 'https://api.github.com/users/amueller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/amueller/received_events', 'type': 'User', 'site_admin': False}",closed,5fe97e458a29256bf5f1a569109ee87165c53f5d,https://api.github.com/repos/scikit-learn/scikit-learn/commits/5fe97e458a29256bf5f1a569109ee87165c53f5d,2018-08-21T20:14:19Z,5,3,2,8564,,8564
8699,1053430480,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,3a3637c571474955d590f8ebeceee1b736a955b3,https://api.github.com/repos/scikit-learn/scikit-learn/commits/3a3637c571474955d590f8ebeceee1b736a955b3,2017-04-22T13:45:56Z,22,11,11,8553,,8553
8694,1079267505,"{'login': 'jnothman', 'id': 78827, 'node_id': 'MDQ6VXNlcjc4ODI3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/78827?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jnothman', 'html_url': 'https://github.com/jnothman', 'followers_url': 'https://api.github.com/users/jnothman/followers', 'following_url': 'https://api.github.com/users/jnothman/following{/other_user}', 'gists_url': 'https://api.github.com/users/jnothman/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jnothman/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jnothman/subscriptions', 'organizations_url': 'https://api.github.com/users/jnothman/orgs', 'repos_url': 'https://api.github.com/users/jnothman/repos', 'events_url': 'https://api.github.com/users/jnothman/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jnothman/received_events', 'type': 'User', 'site_admin': False}",referenced,1b2a9285affb385fc84057b3edf52fa6153cf76a,https://api.github.com/repos/scikit-learn/scikit-learn/commits/1b2a9285affb385fc84057b3edf52fa6153cf76a,2017-05-12T01:45:49Z,7,4,3,8549,,8549
8690,1115355242,"{'login': 'agramfort', 'id': 161052, 'node_id': 'MDQ6VXNlcjE2MTA1Mg==', 'avatar_url': 'https://avatars2.githubusercontent.com/u/161052?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/agramfort', 'html_url': 'https://github.com/agramfort', 'followers_url': 'https://api.github.com/users/agramfort/followers', 'following_url': 'https://api.github.com/users/agramfort/following{/other_user}', 'gists_url': 'https://api.github.com/users/agramfort/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/agramfort/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/agramfort/subscriptions', 'organizations_url': 'https://api.github.com/users/agramfort/orgs', 'repos_url': 'https://api.github.com/users/agramfort/repos', 'events_url': 'https://api.github.com/users/agramfort/events{/privacy}', 'received_events_url': 'https://api.github.com/users/agramfort/received_events', 'type': 'User', 'site_admin': False}",referenced,7476c4e32841d7855cc667dfcfd1b53227af0f14,https://api.github.com/repos/scikit-learn/scikit-learn/commits/7476c4e32841d7855cc667dfcfd1b53227af0f14,2017-06-08T11:53:07Z,6,3,3,8530,,8530
